,host_is_superhost,host_listings_count,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,instant_bookable,is_business_travel_ready,cancellation_policy
506,f,1.0,-23.01604395528972,-43.446276977395776,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",""Free parking on premises"",Doorman,Gym,Breakfast,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",""Host greets you""}",$249.00,1,$0.00,2,365,0.0,f,f,strict_14_with_grace_period
507,f,1.0,-23.010374965675226,-43.329551263161925,Apartment,Private room,2,2.0,1.0,1.0,Pull-out Sofa,"{TV,Internet,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Paid parking off premises"",Doorman,Breakfast,Elevator,""Hot tub"",""Buzzer/wireless intercom"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""High chair"",""Hot water"",""Pocket wifi"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Luggage dropoff allowed"",""Long term stays allowed"",""Well-lit path to entrance"",""Step-free access"",""Step-free access"",""Host greets you""}",$272.00,1,$0.00,2,30,1.0,f,f,strict_14_with_grace_period
508,f,22.0,-23.03162755767251,-43.47938481451544,Apartment,Entire home/apt,4,2.5,2.0,3.0,Real Bed,"{TV,""Cable TV"",""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,Elevator,""Hot tub"",""Family/kid friendly"",Washer}",$497.00,4,$194.00,2,90,3.0,f,f,strict_14_with_grace_period
509,f,1.0,-22.96584977469452,-43.18645490956656,Apartment,Private room,2,2.0,1.0,2.0,Real Bed,"{""Cable TV"",Wifi,""Wheelchair accessible"",Kitchen,""Smoking allowed"",""Pets allowed"",Doorman,""Pets live on this property"",Dog(s),Elevator,""Buzzer/wireless intercom"",Washer,""Fire extinguisher""}",$101.00,2,$100.00,360,365,0.0,f,f,flexible
510,f,3.0,-22.978550955433175,-43.18873163519805,Serviced apartment,Entire home/apt,5,1.0,1.0,2.0,Pull-out Sofa,"{TV,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Pets allowed"",Elevator,""Free street parking"",""Family/kid friendly"",""Fire extinguisher"",Essentials,Hangers,Iron,""Hot water"",""Bed linens"",""Pocket wifi"",Microwave,""Coffee maker"",""Dishes and silverware"",""Cooking basics"",Stove,""Luggage dropoff allowed"",""Long term stays allowed"",""Cleaning before checkout"",""Host greets you"",Beachfront}",$198.00,4,$120.00,1,360,2.0,f,f,flexible
511,f,2.0,-22.94461810388808,-43.182349028713496,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,"{TV,Wifi,Kitchen,Doorman,""Pets live on this property"",Cat(s),Elevator,""Buzzer/wireless intercom"",Washer,Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$89.00,2,$50.00,1,30,3.0,f,f,strict_14_with_grace_period
512,f,4.0,-23.00117393607749,-43.359134982120025,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Doorman}",$124.00,1,$25.00,2,90,9.0,f,f,strict_14_with_grace_period
513,f,4.0,-22.974026647187944,-43.413886470645984,Apartment,Entire home/apt,6,1.0,2.0,4.0,Real Bed,"{TV,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Smoking allowed"",""Pets allowed"",Doorman,Elevator,""Free street parking"",""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,""24-hour check-in"",Hangers,Iron,""Self check-in"",""Building staff"",""High chair"",""Hot water"",""Long term stays allowed""}",$152.00,1,$60.00,1,1125,0.0,t,f,flexible
514,f,1.0,-22.98037953063757,-43.19809187914648,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{Internet,Wifi,""Free parking on premises"",""Paid parking off premises"",Elevator,""Free street parking"",""Family/kid friendly"",Essentials,""translation missing: en.hosting_amenity_50"",""Private entrance"",""Hot water"",""Host greets you"",""Paid parking on premises""}",$299.00,1,$0.00,1,7,17.0,f,f,strict_14_with_grace_period
515,f,3.0,-22.943746217577928,-43.2053480414986,Guest suite,Entire home/apt,3,1.0,1.0,2.0,Real Bed,"{Wifi,""Free parking on premises"",""Smoking allowed"",""Pets live on this property"",Dog(s),Essentials,Shampoo,Hangers,""Hair dryer"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",""Dishes and silverware"",""Garden or backyard"",""Luggage dropoff allowed"",""Host greets you""}",$93.00,2,$78.00,3,30,59.0,f,f,strict_14_with_grace_period
516,f,2.0,-22.91480722449005,-43.191549516444645,Apartment,Private room,3,2.0,1.0,1.0,Pull-out Sofa,"{TV,""Cable TV"",Internet,Wifi,Kitchen,""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",""Suitable for events"",Washer,""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron}",$117.00,1,$78.00,4,25,2.0,f,f,strict_14_with_grace_period
517,t,1.0,-23.010899963316387,-43.3691800210698,Apartment,Entire home/apt,7,2.0,2.0,6.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Free parking on premises"",Doorman,Gym,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",""Safety card"",Essentials,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Self check-in"",""Building staff""}",$699.00,4,$50.00,3,15,86.0,t,f,strict_14_with_grace_period
518,f,3.0,-22.982407242907588,-43.19755516540275,Apartment,Entire home/apt,11,3.0,2.0,4.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",""Smoking allowed"",Doorman,""Hot tub"",""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Dryer,Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",Bathtub,""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Pocket wifi"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you"",Beachfront}",$598.00,1,$70.00,3,90,23.0,f,f,strict_14_with_grace_period
519,f,5.0,-22.982593876815056,-43.19850179251668,Apartment,Entire home/apt,10,3.0,2.0,3.0,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,Elevator,""Hot tub"",""Family/kid friendly"",Washer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens""}",$241.00,2,$117.00,2,1125,135.0,t,f,strict_14_with_grace_period
520,f,4.0,-22.96362001443652,-43.176012677363126,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,"{TV,Internet,""Air conditioning"",Doorman,Elevator,""Buzzer/wireless intercom""}",$311.00,1,$0.00,1,30,35.0,f,f,strict_14_with_grace_period
521,f,2.0,-22.982893033886413,-43.20890527211108,Apartment,Entire home/apt,3,1.0,1.0,3.0,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Pool,Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",Washer,Dryer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets""}",$350.00,1,$0.00,5,100,8.0,f,f,strict_14_with_grace_period
522,f,10.0,-22.99777334715053,-43.385097467692994,House,Shared room,16,3.0,1.0,3.0,Real Bed,"{Wifi,Kitchen,""Free parking on premises"",Breakfast,Essentials}",$74.00,1,$65.00,2,1125,12.0,f,f,strict_14_with_grace_period
523,f,1.0,-22.96315171588574,-43.169386138760245,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,"{Internet,Wifi,""Air conditioning"",Doorman,Elevator,""Buzzer/wireless intercom"",Heating,""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Pocket wifi""}",$140.00,1,$0.00,2,10,14.0,f,f,strict_14_with_grace_period
524,f,3.0,-22.914194937694177,-43.18285415010404,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{""Cable TV"",Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer}",$299.00,1,$0.00,5,365,3.0,f,f,strict_14_with_grace_period
525,f,2.0,-22.968368525171982,-43.18255076131084,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{""Cable TV"",Internet,Wifi,""Air conditioning"",""Smoking allowed"",Doorman,""Pets live on this property"",Dog(s),Cat(s),Elevator,""Buzzer/wireless intercom""}",$214.00,1,$0.00,10,1125,0.0,f,f,strict_14_with_grace_period
526,f,3.0,-22.955784578070453,-43.19387141730747,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"{TV,Internet,Wifi,Kitchen,""Paid parking off premises"",Doorman,Elevator,""Buzzer/wireless intercom"",Washer,Essentials,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Host greets you""}",$39.00,1,$35.00,4,30,40.0,t,f,moderate
527,f,2.0,-22.980939022893384,-43.19165868896571,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,Kitchen,""Smoking allowed"",Doorman,""Pets live on this property"",Dog(s),Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",$93.00,1,$40.00,3,1125,110.0,t,f,strict_14_with_grace_period
528,f,2.0,-22.963685431579105,-43.401863446372445,Apartment,Entire home/apt,8,2.0,3.0,3.0,Real Bed,"{TV,""Cable TV"",""Wheelchair accessible"",Pool,Kitchen,""Free parking on premises"",Doorman,Gym,""Pets live on this property"",Dog(s),Cat(s),Elevator,""Buzzer/wireless intercom""}",$249.00,1,$350.00,7,1125,0.0,f,f,flexible
529,f,1.0,-22.986727859725967,-43.19772498059087,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,Doorman,Elevator,""Free street parking"",""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Dryer,Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",""Laptop friendly workspace"",""High chair"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}",$152.00,2,$60.00,2,40,170.0,t,f,moderate
530,f,1.0,-22.95960822103797,-43.20447762467022,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Doorman,Gym,Elevator,""Buzzer/wireless intercom"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$501.00,1,$100.00,1,1125,0.0,f,f,flexible
531,f,1.0,-23.010693046032337,-43.328806856241954,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Free parking on premises"",Doorman,Gym,Elevator,""Buzzer/wireless intercom"",Washer,Dryer,Essentials}",$851.00,1,$0.00,5,90,1.0,f,f,strict_14_with_grace_period
532,f,1.0,-22.914011955860484,-43.18731532152543,Apartment,Entire home/apt,2,1.0,1.0,4.0,Real Bed,"{TV,Internet,Wifi,""Wheelchair accessible"",Kitchen,""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",Washer}",$152.00,1,$60.00,2,30,1.0,f,f,moderate
533,f,5.0,-22.96531826926355,-43.18012924818844,Apartment,Entire home/apt,6,2.0,3.0,6.0,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",""Suitable for events"",Washer,Essentials}",$210.00,6,$0.00,3,365,30.0,f,f,strict_14_with_grace_period
534,f,2.0,-22.979151680244087,-43.36408462513324,Apartment,Entire home/apt,5,2.0,2.0,4.0,Real Bed,"{TV,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",Doorman,Gym,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",""Suitable for events"",Washer}",$699.00,1,$389.00,2,45,2.0,f,f,moderate
535,f,22.0,-22.91071183158556,-43.18474042013294,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Pets allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Essentials,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Self check-in"",Lockbox,""Hot water"",""Bed linens""}",$85.00,2,$0.00,2,60,54.0,t,f,strict_14_with_grace_period
536,t,7.0,-22.92894776032361,-43.194271259514665,House,Private room,3,1.0,1.0,2.0,Real Bed,"{Internet,Wifi,""Wheelchair accessible"",Pool,Kitchen,""Smoking allowed"",Breakfast,""Pets live on this property"",Cat(s),""Family/kid friendly"",""Suitable for events"",Washer,Dryer,Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony""}",$241.00,3,$44.00,1,30,45.0,f,f,moderate
537,t,1.0,-23.01301035179045,-43.31323712059321,Apartment,Entire home/apt,7,2.0,3.0,5.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Free parking on premises"",Doorman,Gym,Elevator,""Hot tub"",""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,""Safety card"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",""Window guards"",""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Long term stays allowed"",""Wide hallway clearance"",""Step-free access"",""Wide doorway"",""Flat path to front door"",""Well-lit path to entrance"",""Step-free access"",""Wide doorway"",""Wide clearance to bed"",""Accessible-height bed"",""Firm mattress"",""Step-free access"",""Step-free access"",""Wide entryway"",Beachfront}",$350.00,6,$70.00,2,60,44.0,f,f,strict_14_with_grace_period
538,f,1.0,-22.959239041601787,-43.35666576966915,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",Elevator,""Family/kid friendly"",Washer,""Fire extinguisher"",Essentials,Shampoo}",$901.00,1,$0.00,1,1125,0.0,f,f,flexible
539,f,3.0,-22.98376251275611,-43.21814626639375,Serviced apartment,Entire home/apt,7,2.0,2.0,7.0,Couch,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,Doorman,Gym,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Hangers,""Laptop friendly workspace"",Crib,""Hot water"",""Luggage dropoff allowed"",Other,""Paid parking on premises""}",$330.00,6,$50.00,2,30,8.0,f,f,strict_14_with_grace_period
540,f,3.0,-22.97300693426494,-43.22605573397671,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",""Suitable for events"",Washer,""Fire extinguisher"",Essentials,""translation missing: en.hosting_amenity_50""}",$93.00,3,$0.00,5,60,2.0,f,f,strict_14_with_grace_period
541,f,2.0,-22.981557796887003,-43.200115149465226,Apartment,Entire home/apt,8,2.5,3.0,8.0,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Pets allowed"",Doorman,Elevator,""Free street parking"",""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Wide hallway clearance"",""Step-free access"",""Wide doorway"",""Flat path to front door"",""Well-lit path to entrance"",""Step-free access"",""Wide doorway"",""Wide clearance to bed"",""Step-free access"",""Wide entryway"",Other}",$334.00,5,$50.00,4,380,6.0,f,f,strict_14_with_grace_period
542,f,3.0,-22.9241050763082,-43.17463149895664,Apartment,Entire home/apt,4,2.0,3.0,3.0,Real Bed,"{Wifi,Kitchen,""Free parking on premises"",""First aid kit"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",""Laptop friendly workspace""}",$152.00,1,$0.00,1,1125,0.0,f,f,flexible
543,t,1.0,-22.974237779015155,-43.18792200143999,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",""Hot water"",""Long term stays allowed""}",$140.00,1,$0.00,2,50,183.0,f,f,strict_14_with_grace_period
544,t,1.0,-22.98619649385698,-43.19862431018172,Apartment,Entire home/apt,4,2.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",""Pets allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",""Private living room"",""Window guards"",""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Wide hallway clearance"",""Step-free access"",""Flat path to front door"",""Well-lit path to entrance"",""Step-free access"",""Step-free access"",""Wide doorway"",""Step-free access"",""Wide entryway""}",$303.00,1,$0.00,1,365,36.0,t,f,moderate
545,f,7.0,-22.955288216392923,-43.20008966538683,Apartment,Private room,4,1.0,1.0,2.0,Real Bed,"{""Cable TV"",Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Doorman,Gym,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,""Fire extinguisher""}",$389.00,1,$0.00,5,1125,0.0,f,f,flexible
546,f,7.0,-22.95976294999842,-43.20185766544733,Apartment,Private room,1,1.0,1.0,2.0,Real Bed,{},$490.00,1,$0.00,5,30,0.0,f,f,flexible
547,f,2.0,-22.94475397982131,-43.1824441767315,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",""Suitable for events""}",$128.00,2,$60.00,3,30,15.0,t,f,strict_14_with_grace_period
548,f,3.0,-22.98577853357516,-43.22261417621065,Apartment,Entire home/apt,9,4.0,3.0,9.0,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Doorman,Elevator,""Hot tub"",""Buzzer/wireless intercom"",""Family/kid friendly"",""Fire extinguisher""}",$699.00,8,$50.00,2,1125,43.0,f,f,strict_14_with_grace_period
549,f,1.0,-22.976441492278628,-43.18954097175256,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",$287.00,4,$0.00,3,1125,24.0,f,f,strict_14_with_grace_period
550,f,1.0,-22.970492442299108,-43.35751947164631,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,Elevator,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Private living room"",""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Cleaning before checkout"",""Wide hallway clearance"",""Step-free access"",""Wide doorway"",""Flat path to front door"",""Well-lit path to entrance"",""Disabled parking spot"",""Step-free access"",""Wide doorway"",""Wide clearance to bed"",""Accessible-height bed"",""Step-free access"",""Accessible-height toilet"",""Wide clearance to shower, toilet"",""Step-free access"",""Wide entryway"",""Host greets you"",Waterfront,""Lake access"",""Handheld shower head""}",$466.00,2,$214.00,1,90,11.0,f,f,moderate
